AI算法工程师,北京-大兴区,30-55k·13薪,3-5年,博士,某北京医疗机构公司,医疗机构,100-499人,,https://www.liepin.com/a/49516913.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_49516913%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=10&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=10
北京量化私募AI算法研究员(T0/CTA/alpha),北京,70-100k·18薪,1-3年,硕士,某北京基金/证券/期货公司,基金/证券/期货,不需要融资,50-99人,https://www.liepin.com/a/52113251.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_52113251%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=11&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=11
AI算法总监,北京-顺义区,150-180k·15薪,5-10年,硕士,某知名公司,智能硬件,融资未公开,100-499人,https://www.liepin.com/a/50756127.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50756127%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=12&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=12
AI算法总监,北京,50-70k,5-10年,硕士,某北京智能硬件公司,智能硬件,融资未公开,100-499人,https://www.liepin.com/a/50388623.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50388623%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=13&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=13
AI算法总监,北京,60-90k,5-10年,本科,某智能硬件公司,智能硬件,融资未公开,100-499人,https://www.liepin.com/a/50409341.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50409341%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=14&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=14
AI算法总监,北京,60-90k,5-10年,本科,某北京智能硬件公司,智能硬件,融资未公开,100-499人,https://www.liepin.com/a/50389973.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50389973%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=15&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=15
北京量化私募（AI算法研究员T0/CTA/aplha）,北京,50-80k·18薪,1-3年,博士,某北京基金/证券/期货公司,基金/证券/期货,不需要融资,50-99人,https://www.liepin.com/a/50029773.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50029773%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=16&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=16
北京量化私募（AI算法研究员T0/CTA/aplha）,北京,50-80k·18薪,1-3年,博士,某北京基金/证券/期货公司,基金/证券/期货,不需要融资,50-99人,https://www.liepin.com/a/50029763.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50029763%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=17&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=17
AI算法软件工程师,北京-海淀区,12-24k,1-3年,硕士,中科海拓(北京)科技有限公司,专业技术服务,融资未公开,50-99人,https://www.liepin.com/job/1949926981.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_49926981%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=18&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=18
AI算法助理研究员,北京,20-35k,经验不限,博士,清华大学未来芯片技术高精尖创新中心,电子/半导体/集成电路,100-499人,,https://www.liepin.com/job/1944509691.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_44509691%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=19&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=19
医学人工智能算法研究员（NLP/影像方向）,北京-海淀区,25-45k,经验不限,博士,神州医疗,IT服务,100-499人,,https://www.liepin.com/job/1962627357.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_62627357%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=20&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=20
AI算法首席科学家,北京,80-110k·14薪,3-5年,博士,北京宜人链科技有限公司,批发/零售,1-49人,,https://www.liepin.com/job/1940777147.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_40777147%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=21&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=21
AI算法工程师,北京-昌平区,20-35k,经验不限,博士,角井(北京)生物技术有限公司,制药,A轮,1-49人,https://www.liepin.com/job/1953180185.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_53180185%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=22&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=22
AI算法工程师(金融领域),北京-海淀区,13-30k·14薪,1-3年,本科,华为,通信设备,10000人以上,,https://www.liepin.com/job/1956439635.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_56439635%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=23&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=23
AI算法工程师,北京,30-50k,3-5年,本科,某北京大型互联网公司,互联网,融资未公开,500-999人,https://www.liepin.com/a/51420485.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_51420485%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=24&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=24
AI算法工程师,北京-海淀区,30-60k·15薪,经验不限,硕士,某上海医疗器械上市公司,医疗器械,已上市,500-999人,https://www.liepin.com/a/51861157.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_51861157%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=25&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=25
AI算法工程师,北京-海淀区,30-60k·15薪,1-3年,硕士,上海澳华内镜股份有限公司,医疗器械,500-999人,,https://www.liepin.com/job/1962215615.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_62215615%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=26&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=26
人工智能算法工程师,北京-朝阳区,30-60k,1-3年,硕士,某大型知名航空航天公司,航空/航天设备,融资未公开,10000人以上,https://www.liepin.com/a/49712449.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_49712449%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=27&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=27
AI算法工程师（视觉）,北京-西城区,30-45k,1-3年,硕士,央企运营商直属研究院,专业服务,融资未公开,100-499人,https://www.liepin.com/a/50540839.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_50540839%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=28&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=28
人工智能算法工程师,北京-东城区,20-30k,1-3年,硕士,联通时科(北京)信息技术有限公司,运营商/增值服务,融资未公开,100-499人,https://www.liepin.com/job/1959915137.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_59915137%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=29&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=29
视觉AI算法工程师,北京-西城区,30-50k,3-5年,本科,中移雄安信息通信科技有限公司,通信设备,融资未公开,1000-2000人,https://www.liepin.com/job/1926883281.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_26883281%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=30&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=30
人工智能算法工程师,北京,19-23k,经验不限,本科,北京搜互科技有限公司,智能硬件,1-49人,,https://www.liepin.com/job/1944208771.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_44208771%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=31&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=31
ai算法工程师,北京-朝阳区,40-60k·14薪,5-10年,本科,南方硅谷,电子/半导体/集成电路,100-499人,,https://www.liepin.com/job/1947084275.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_47084275%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=32&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=32
人工智能算法工程师,北京,40-60k,5-10年,本科,许先网,在线教育,50-99人,,https://www.liepin.com/job/1948334273.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_48334273%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=33&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=33
AI算法专家（VP团队管理，可北上广任职）,北京,100-150k·15薪,10年以上,硕士,某知名互联网公司,互联网,A轮,100-499人,https://www.liepin.com/a/52008639.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_52008639%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=34&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=34
AI算法负责人 (MJ000276),北京-朝阳区,70-100k,5-10年,硕士,厦门立马耀网络科技有限公司,互联网,天使轮,100-499人,https://www.liepin.com/job/1964162365.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_64162365%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=35&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=35
高级AI算法工程师,北京,20-40k,3-5年,硕士,某知名公司,人工智能,C轮,100-499人,https://www.liepin.com/a/49895441.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_49895441%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=36&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=36
人工智能算法专家,北京-海淀区,30-60k·13薪,3-5年,硕士,北京清能互联科技有限公司,互联网,B轮,100-499人,https://www.liepin.com/job/1955122139.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_55122139%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=37&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=37
高级AI算法工程师,北京,40-60k·14薪,3-5年,本科,某北京人工智能公司,人工智能,C轮,100-499人,https://www.liepin.com/a/49903415.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%401_49903415%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=38&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=38
AI算法工程师,北京-朝阳区,15-25k,3-5年,统招本科,北京虎示传媒有限公司,互联网,港股上市,100-499人,https://www.liepin.com/job/1957924161.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_57924161%3A1%3A10e77360-8829-4c72-af62-05d253d9a643&d_sfrom=search_prime&d_ckId=null&d_curPage=0&d_pageSize=40&d_headId=null&d_posi=39&skId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&fkId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&ckId=q9bu9dl1zi5ubq6nd9u951wunxay52x9&sfrom=search_job_pc&curPage=0&pageSize=40&index=39
ai算法工程师,北京-海淀区,30-60k,经验不限,统招本科,华为终端有限公司,电子/半导体/集成电路,其他,10000人以上,https://www.liepin.com/job/1932075609.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_32075609%3A1%3A3777eaaf-ac7e-4e83-851c-97c488e8db4e&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=0&skId=7su5gewo55htsnf3e15f6b1crnma3hyb&fkId=7su5gewo55htsnf3e15f6b1crnma3hyb&ckId=7su5gewo55htsnf3e15f6b1crnma3hyb&sfrom=search_job_pc&curPage=1&pageSize=40&index=0
AI算法专家/工程师（图像业务场景/反无人系统业务/塞防科技）,北京,35-55k·17薪,10年以上,硕士,道通科技,汽车,科创板上市,2000-5000人,https://www.liepin.com/job/1961458837.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_61458837%3A1%3A3777eaaf-ac7e-4e83-851c-97c488e8db4e&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=1&skId=7su5gewo55htsnf3e15f6b1crnma3hyb&fkId=7su5gewo55htsnf3e15f6b1crnma3hyb&ckId=7su5gewo55htsnf3e15f6b1crnma3hyb&sfrom=search_job_pc&curPage=1&pageSize=40&index=1
自动驾驶规划决策AI算法工程师,北京,40-60k,3-5年,本科,华为,通信设备,10000人以上,,https://www.liepin.com/job/1946644663.shtml?pgRef=c_pc_search_page%3Ac_pc_search_job_listcard%402_46644663%3A1%3A3777eaaf-ac7e-4e83-851c-97c488e8db4e&d_sfrom=search_prime&d_ckId=null&d_curPage=1&d_pageSize=40&d_headId=null&d_posi=2&skId=7su5gewo55htsnf3e15f6b1crnma3hyb&fkId=7su5gewo55htsnf3e15f6b1crnma3hyb&ckId=7su5gewo55htsnf3e15f6b1crnma3hyb&sfrom=search_job_pc&curPage=1&pageSize=40&index=2
